KomisiDPRD|SKPD|KodeRekening|Program|Pagu|Tambah|Kurang|HasilPembahasan
8018|E|1.13.030 Sudin Sosial - JAKSEL|1.13 030 06 003|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|50.000.000|0|0|50.000.000
8019|E|1.13.031 Sudin Sosial - JAKTIM|1.13.031 xx xxx|Rahab Ringan SKKT Kel Kampung Rambutan Kec Ciracas|0|200.000.000|0|200.000.000
8020|E|1.13.031 Sudin Sosial - JAKTIM|1.13.031 xx xxx|Rehab Gedung Kantor Sudin Sosial|0|9.000.000.000|0|9.000.000.000
8021|E|1.13.031 Sudin Sosial - JAKTIM|1.13.031 xx xxx|Rehab Gedung SKKT Kelurahan Kelapa Dua Wetan|0|720.000.000|0|720.000.000
8022|E|1.13.031 Sudin Sosial - JAKTIM|1.13.031 xx xxx|Rehab Gedung SKKT Kelurahan Malaka Sari|0|200.000.000|0|200.000.000
8023|E|1.13.031 Sudin Sosial - JAKTIM|1.13.031 xx xxx|Rehab Gedung SKKT Kelurahan Pisangan Timur|0|800.000.000|0|800.000.000
8024|E|1.13.031 Sudin Sosial - JAKTIM|1.13.031 xx xxx|Rehab Gedung SKKT Kelurahan Rambutan|0|200.000.000|0|200.000.000
8025|E|1.13.031 Sudin Sosial - JAKTIM|1.13.031 xx xxx|Rehab Ringan SKKT Kel Kelapa Dua Wetan Kec Ciracas|0|200.000.000|0|200.000.000
8026|E|1.13.031 Sudin Sosial - JAKTIM|1.13.031 xx xxx|Rehab Ringan SKKT Kel Pekayon Kec Pasar Rebo|0|200.000.000|0|200.000.000
8027|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 01 020|Pemenuhan Kebutuhan Dasar Anak Bermasalah Sosial|4.434.375.000|0|0|4.434.375.000
8028|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 01 021|Pemenuhan Kebutuhan Dasar Lanjut Usia|2.153.125.000|0|0|2.153.125.000
8029|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 01 022|Pemenuhan Kebutuhan Dasar Penyandang Disabilitas|282.500.000|0|0|282.500.000
8030|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 02 001|Rehab Sasana Krida Karang Taruna (SKKT)Kelurahan Cipinang Melayu|200.000.000|0|0|200.000.000
8031|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 02 002|Rehab Sasana Krida Karang Taruna (SKKT) Kelurahan Penggilingan|200.000.000|0|0|200.000.000
8032|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 02 003|Rehab Sasana Krida Karang Taruna (SKKT)Kelurahan Kelapa Dua Wetan|200.000.000|0|0|200.000.000
8033|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 02 004|Rehab Sasana Krida Karang Taruna (SKKT) Kelurahan Pisangan Timur|200.000.000|0|0|200.000.000
8034|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 03 001|Pembinaan, Pengawasan dan Pengendalian Sosial Jakarta Timur|3.050.000.000|0|0|3.050.000.000
8035|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 04 001|Penguatan Kemandirian Lanjut Usia|450.000.000|0|0|450.000.000
8036|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 04 002|Penguatan Kemandirian Penyandang Disabilitas|150.000.000|0|0|150.000.000
8037|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 04 003|Penguatan Kemandirian Tuna Sosial|200.000.000|0|0|200.000.000
8038|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 05 001|Penyelenggaraan Dapur Umum korban bencana|2.500.000.000|0|0|2.500.000.000
8039|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 05 002|Pelayanan Sosial Masyarakat Jakarta Timur|2.050.000.000|0|0|2.050.000.000
8040|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 05 003|Pengadaan Petty Stock Korban Bencana, Sarana dan Prasarana Dapur Umum Tingkat Kota|1.000.000.000|0|0|1.000.000.000
8041|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 06 001|Penyelenggaraan Operasional Kantor Sudin Sosial Jakarta Timur|700.000.000|0|0|700.000.000
8042|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 06 003|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|0|0|0|0
8043|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 06 004|Penyediaan Jasa TALI dan IPAL (12 bulan)|450.000.000|0|0|450.000.000
8044|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 06 005|Rehab Gedung Sudin Sosial|3.000.000.000|0|0|3.000.000.000
8045|E|1.13.031 Sudin Sosial - JAKTIM|1.13 031 06 006|Perawatan mekanikal elektrikal, Pengelolaan dan Pemeliharaan Inventaris Kantor Sudin|200.000.000|0|0|200.000.000
8046|B|1.14.001 DINAS TENAGA KERJA DAN TRANSMIGRASI|1.14 001 01 005|Koordinasi Ketenagakerjaan dan Ketransmigrasian Bagi Anggota Mitra Praja Utama (MPU)|150.000.000|0|0|150.000.000
8047|B|1.14.001 DINAS TENAGA KERJA DAN TRANSMIGRASI|1.14 001 01 006|Optimalisasi Program Pemagangan|0|950.000.000|0|950.000.000
8048|B|1.14.001 DINAS TENAGA KERJA DAN TRANSMIGRASI|1.14 001 01 006|Pembinaan Peningkatan Produktivitas Tenaga Kerja|0|1.300.000.000|0|1.300.000.000
8049|B|1.14.001 DINAS TENAGA KERJA DAN TRANSMIGRASI|1.14 001 01 006|Pembinaan, Pengembangan dan Pengawasan Ketenagakerjaan dan Transmigrasi|16.800.000.000|0|0|16.800.000.000
8050|B|1.14.001 DINAS TENAGA KERJA DAN TRANSMIGRASI|1.14 001 01 007|Penyelenggaran dan partisipasi event Ketenagakerjaan dan Ketransmigrasian|750.000.000|0|0|750.000.000
8051|B|1.14.001 DINAS TENAGA KERJA DAN TRANSMIGRASI|1.14 001 01 008|Perencanaan Ketenagakerjaan dan Ketransmigrasian|550.000.000|0|0|550.000.000
8052|B|1.14.001 DINAS TENAGA KERJA DAN TRANSMIGRASI|1.14 001 06 001|Penyediaan Jasa TALI dan IPAL (12 bulan)|2.700.000.000|0|0|2.700.000.000
8053|B|1.14.001 DINAS TENAGA KERJA DAN TRANSMIGRASI|1.14 001 06 002|Penyelenggaran operasional Kantor Ketenagakerjaan dan Ketransmigrasian|5.300.000.000|0|0|5.300.000.000
8054|B|1.14.001 DINAS TENAGA KERJA DAN TRANSMIGRASI|1.14 001 06 003|Penyediaan Makanan dan minuman Penanganan Unjuk Rasa|400.000.000|0|0|400.000.000
8055|B|1.14.001 DINAS TENAGA KERJA DAN TRANSMIGRASI|1.14 001 08 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|150.000.000|0|0|150.000.000
8056|B|1.14.002 PPKD Jakarta Pusat|1.14 002 01 001|Penyelenggaraan Operasional Pusat Pelatihan Kerja Daerah Jakarta Pusat|2.305.336.000|0|0|2.305.336.000
8057|B|1.14.002 PPKD Jakarta Pusat|1.14 002 01 004|Pengadaan Peralatan Pelatihan Kerja|540.000.000|0|0|540.000.000
8058|B|1.14.002 PPKD Jakarta Pusat|1.14 002 01 005|Penyelenggaraan Pelatihan Kerja dan Penempatan Tenaga Kerja|4.204.664.000|0|0|4.204.664.000
8059|B|1.14.002 PPKD Jakarta Pusat|1.14 002 06 001|Penyediaan Jasa Tali dan IPAL (12 Bulan)|400.000.000|0|0|400.000.000
8060|B|1.14.002 PPKD Jakarta Pusat|1.14 002 08 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|250.000.000|0|0|250.000.000
8061|B|1.14.003 PPKD Jakarta Utara|1.14.003 xx xxx|Alternative Renewable Energy Model GOTT-ARET-0|0|966.500.000|0|966.500.000
8062|B|1.14.003 PPKD Jakarta Utara|1.14.003 xx xxx|Auto Storage And Retrieval System Model GOTT-ASRS 01|0|514.500.000|0|514.500.000
8063|B|1.14.003 PPKD Jakarta Utara|1.14.003 xx xxx|Electrical Machine Trainer Model GOTT-EMT-1543|0|804.250.000|0|804.250.000
8064|B|1.14.003 PPKD Jakarta Utara|1.14.003 xx xxx|Elevator Training Kits Model GOTT ELEVA-TOR 5|0|607.500.000|0|607.500.000
8065|B|1.14.003 PPKD Jakarta Utara|1.14.003 xx xxx|In House Electrical System Training Kits Model GOTT-IHE-0115|0|305.500.000|0|305.500.000
8066|B|1.14.003 PPKD Jakarta Utara|1.14.003 xx xxx|Motor Control Trainer Model GOTT – MCT 1|0|385.000.000|0|385.000.000
8067|B|1.14.003 PPKD Jakarta Utara|1.14.003 xx xxx|Motor Generator Trainer model GOTT MGM 1|0|313.000.000|0|313.000.000
8068|B|1.14.003 PPKD Jakarta Utara|1.14.003 xx xxx|PLC Simulator Trainer Model GOTT-PLC-Conveyor-02|0|350.000.000|0|350.000.000
8069|B|1.14.003 PPKD Jakarta Utara|1.14.003 xx xxx|Switchboard Demonstratot Unit Model GOTT-SDU-3001|0|782.500.000|0|782.500.000
8070|B|1.14.003 PPKD Jakarta Utara|1.14 003 01 008|Penyelenggaraan Pelatihan Kerja dan Penempatan Tenaga Kerja|10.370.000.000|0|0|10.370.000.000
8071|B|1.14.003 PPKD Jakarta Utara|1.14 003 04 001|Pengadaaan Peralatan Pelatihan PPKD Jakarta Utara|2.000.000.000|0|0|2.000.000.000
8072|B|1.14.003 PPKD Jakarta Utara|1.14 003 06 001|Penyediaan Jasa Tali dan IPAL( 12 Bulan)|1.145.000.000|0|0|1.145.000.000
8073|B|1.14.003 PPKD Jakarta Utara|1.14 003 06 002|Pemeliharaan Taman,Genset,Peralatan Pelatihan,Gedung Kantor PPKD Jakarta Utara|2.030.000.000|0|0|2.030.000.000
8074|B|1.14.003 PPKD Jakarta Utara|1.14 003 06 003|Penyelenggaraan Operasional Pusat Pelatihan Kerja Daerah Jakarta Utara|4.255.000.000|0|0|4.255.000.000
8075|B|1.14.003 PPKD Jakarta Utara|1.14 003 06 004|Penghapusan Aset/Barang PPKD Jakarta Utara|100.000.000|0|0|100.000.000
8076|B|1.14.003 PPKD Jakarta Utara|1.14 003 08 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|0|0|0|0
8077|B|1.14.003 PPKD Jakarta Utara|1.14 003 08 002|Biaya Pajak, Bahan Bakar Kendaraan dan Pemeliharaan Kendaraan Dinas Operasional PPKD Jakarta Utara|400.000.000|0|0|400.000.000
8078|B|1.14.004 PPKD Jakarta Barat|1.14.004 xx xxx|3 Axis Cartesian Robot Model GOTT - ROBOT - 219|0|2.000.000.000|0|2.000.000.000
8079|B|1.14.004 PPKD Jakarta Barat|1.14.004 xx xxx|PCB PROTOTYPING MACHINE, Model EP2006LH|0|3.000.000.000|0|3.000.000.000
8080|B|1.14.004 PPKD Jakarta Barat|1.14 004 01 001|Penyelenggaraan Operasional Pusat Pelatihan Kerja Daerah Jakarta Barat|2.775.000.000|0|0|2.775.000.000
8081|B|1.14.004 PPKD Jakarta Barat|1.14 004 01 004|Pengadaan Peralatan Pendidikan dan Keterampilan bagi Pencari Kerja|11.495.000.000|0|0|11.495.000.000
8082|B|1.14.004 PPKD Jakarta Barat|1.14 004 01 005|Penyelenggaraan Pelatihan Kerja dan Penempatan Tenaga Kerja|9.180.000.000|0|0|9.180.000.000
8083|B|1.14.004 PPKD Jakarta Barat|1.14 004 01 006|Perencanaan Eksterior dan Taman Pusat Pelatihan Kerja Daerah Jakarta Barat|150.000.000|0|0|150.000.000
8084|B|1.14.004 PPKD Jakarta Barat|1.14 004 06 001|Penyediaan Jasa Tali dan IPAL (12 Bulan)|500.000.000|0|0|500.000.000
8085|B|1.14.004 PPKD Jakarta Barat|1.14 004 08 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|200.000.000|0|0|200.000.000
8086|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|ADDITIONAL MACHINE EP-PTH-L THROUGH HOLE PLATING SYSTEM|0|275.000.000|0|275.000.000
8087|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|ANALOG COMMUNICATION TRAINER MODEL GOTT-ACT-9329|0|278.000.000|0|278.000.000
8088|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|Auto Storage And Retrieval System Model GOTT-ASRS 01|0|514.500.000|0|514.500.000
8089|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|B&B PLAT 20 LUSIN|0|18.000.000|0|18.000.000
8090|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|BASIC ELEKTRONIK TRAINER MODEL GOTT-BE-5000|0|166.000.000|0|166.000.000
8091|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|BUTTER SPIDER 15 LUSIN|0|9.000.000|0|9.000.000
8092|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|CHAVING DISH ROLL TOP 5 UNIT|0|15.000.000|0|15.000.000
8093|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|COFFE MACHINE KAPASITAS 6/8 Cup 1 UNIT|0|40.000.000|0|40.000.000
8094|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|DESSERT PLAT 20 LUSIN|0|19.000.000|0|19.000.000
8095|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|DIGITAL COMUNICATTION TRAINER MODEL GOTT-DCT-9329|0|278.000.000|0|278.000.000
8096|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|DINNER FORK 15 LUSIN|0|8.750.000|0|8.750.000
8097|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|DINNER KNIFE 15 LUSIN|0|8.750.000|0|8.750.000
8098|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|DINNER PLAT 20 LUSIN|0|16.000.000|0|16.000.000
8099|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|DINNER SPOON 15 LUSIN|0|9.000.000|0|9.000.000
8100|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|DISPENSER JUICE 2 UNIT|0|20.000.000|0|20.000.000
8101|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|DUST AND SOUND PROOF CABINET/DUST SOUND ENCLOSURE|0|45.000.000|0|45.000.000
8102|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|ELEKTRIK KOMPOR ELEKTRIK HOB 1 UNIT|0|5.000.000|0|5.000.000
8103|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|ES CREVER 1 UNIT|0|5.000.000|0|5.000.000
8104|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|Elevator Training Kits Model GOTT ELEVA-TOR 5|0|607.500.000|0|607.500.000
8105|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|In House Electrical System Training Kits Model GOTT-IHE-0115|0|305.500.000|0|305.500.000
8106|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|JUICE DISPENSER 1 UNIT|0|7.500.000|0|7.500.000
8107|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|KOMPOR PORTABLE OVEN 1 UNIT|0|9.000.000|0|9.000.000
8108|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|KOMPUTER 23 INCH TOUCH SCREEN 1 SET|0|15.000.000|0|15.000.000
8109|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|KURSI RESTORAN 40 UNIT|0|16.000.000|0|16.000.000
8110|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|LAPTOP VAIO 2 UNIT|0|40.000.000|0|40.000.000
8111|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|MESIN COFFE EXPRESSO 1 UNIT|0|45.000.000|0|45.000.000
8112|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|MESIN CUCI 1 TABUNG 2 UNIT|0|9.750.000|0|9.750.000
8113|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|MESIN ICE CREAM 1 UNIT|0|9.000.000|0|9.000.000
8114|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|MICROWAVE 2 UNIT|0|8.000.000|0|8.000.000
8115|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|MINI BAR 1 SET|0|50.000.000|0|50.000.000
8116|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|Motor Control Trainer Model GOTT – MCT 1|0|385.000.000|0|385.000.000
8117|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|Motor Generator Trainer model GOTT MGM 1|0|313.000.000|0|313.000.000
8118|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|OVEN 4 IN I 1 UNIT|0|4.500.000|0|4.500.000
8119|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|PCB PROTOTYPING MACHINE MODEL EP 2006LH|0|897.000.000|0|897.000.000
8120|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|PEMBERSIH KARPET 2 UNIT|0|40.000.000|0|40.000.000
8121|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|PLC Simulator Trainer Model GOTT-PLC-Conveyor-02|0|350.000.000|0|350.000.000
8122|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|PRINTER 2 UNIT|0|8.000.000|0|8.000.000
8123|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|Pengadaan Peralatan Electrical Machine Trainer Model GOTT-EMT-1543|0|804.250.000|0|804.250.000
8124|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|Renewable Energy Model GOTT-ARET-0|0|966.500.000|0|966.500.000
8125|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|SETRIKA UAP 20 LUSIN|0|18.000.000|0|18.000.000
8126|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|SOFT PLAT 20 LUSIN|0|19.000.000|0|19.000.000
8127|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|SOFTWARE MAXIAL 1 UNIT|0|8.000.000|0|8.000.000
8128|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|SOLDERING ROBOT MODEL EP -400 SR|0|850.750.000|0|850.750.000
8129|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|SOUND SISTEM 1 SET|0|97.000.000|0|97.000.000
8130|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|SOUP CUP 20 LUSIN|0|18.000.000|0|18.000.000
8131|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|SOUP SPOON 15 LUSIN|0|8.750.000|0|8.750.000
8132|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|STEAMER SETRIKA UAP 3 UNIT|0|9.000.000|0|9.000.000
8133|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|Switchboard Demonstratot Unit Model GOTT-SDU-3001|0|782.500.000|0|782.500.000
8134|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|TABLE BANGQUET LONG 3 UNIT|0|15.550.000|0|15.550.000
8135|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|TABLE BANGQUET ROUND 3 UNIT|0|15.200.000|0|15.200.000
8136|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|TEA MAKER DIGITAL 4 UNIT|0|5.000.000|0|5.000.000
8137|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|TEA SPOON 15 LUSIN|0|8.750.000|0|8.750.000
8138|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|TROOLY BARANG 2 UNIT|0|6.000.000|0|6.000.000
8139|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|TV LED 40 INCH 2 UNIT|0|18.000.000|0|18.000.000
8140|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|TV LED TYPE UE 50ES 6100 1 UNIT|0|70.000.000|0|70.000.000
8141|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|VAKUM EVTRATOR 2 UNIT|0|20.000.000|0|20.000.000
8142|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|VISION SYSTEM|0|85.000.000|0|85.000.000
8143|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|WATER GOBLET 15 UNIT|0|6.250.000|0|6.250.000
8144|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|WATER/COFFE BOLLER 4 UNIT|0|15.000.000|0|15.000.000
8145|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|WET AND DRY VAKUM 4 UNIT|0|50.000.000|0|50.000.000
8146|B|1.14.005 PPKD Jakarta Selatan|1.14.005 xx xxx|WIRELESS TOOL CHANGE REMINDER SYSTEM|0|17.500.000|0|17.500.000
8147|B|1.14.005 PPKD Jakarta Selatan|1.14 005 01 001|Penyelenggaraan Operasional Pusat Pelatihan Kerja Daerah Jakarta Selatan|1.828.000.000|0|0|1.828.000.000
8148|B|1.14.005 PPKD Jakarta Selatan|1.14 005 01 004|Pemeliharaan Peralatan Pelatihan|90.000.000|0|0|90.000.000
8149|B|1.14.005 PPKD Jakarta Selatan|1.14 005 01 005|Penyediaan Sewa Gedung untuk Kantor Sementara|200.000.000|0|0|200.000.000
8150|B|1.14.005 PPKD Jakarta Selatan|1.14 005 01 006|Penyediaan Sewa Tempat untuk Pelatihan|200.000.000|0|0|200.000.000
8151|B|1.14.005 PPKD Jakarta Selatan|1.14 005 01 007|Penyelenggaraan Pelatihan Kerja dan Penempatan Tenaga Kerja|7.271.000.000|0|0|7.271.000.000
8152|B|1.14.005 PPKD Jakarta Selatan|1.14 005 01 008|Pembangunan Gedung PPKD Jakarta Selatan|25.000.000.000|0|25.000.000.000|0
8153|B|1.14.005 PPKD Jakarta Selatan|1.14 005 06 001|Penyediaan Jasa Tali dan IPAL (12 Bulan)|450.000.000|0|0|450.000.000
8154|B|1.14.005 PPKD Jakarta Selatan|1.14 005 08 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|100.000.000|0|0|100.000.000
8155|B|1.14.006 PPKD Jakarta Timur|1.14.006 xx xxx|Alternative Renewable Energy Model GOTT-ARET-0|0|966.500.000|0|966.500.000
8156|B|1.14.006 PPKD Jakarta Timur|1.14.006 xx xxx|Auto Storage And Retrieval System Model GOTT-ASRS 01|0|514.500.000|0|514.500.000
8157|B|1.14.006 PPKD Jakarta Timur|1.14.006 xx xxx|Electrical Machine Trainer Model GOTT-EMT-1543|0|804.250.000|0|804.250.000
8158|B|1.14.006 PPKD Jakarta Timur|1.14.006 xx xxx|Elevator Training Kits Model GOTT ELEVA-TOR 5|0|607.500.000|0|607.500.000
8159|B|1.14.006 PPKD Jakarta Timur|1.14.006 xx xxx|In House Electrical System Training Kits Model GOTT-IHE-0115|0|305.500.000|0|305.500.000
8160|B|1.14.006 PPKD Jakarta Timur|1.14.006 xx xxx|Motor Control Trainer Model GOTT – MCT 1|0|385.000.000|0|385.000.000
8161|B|1.14.006 PPKD Jakarta Timur|1.14.006 xx xxx|Motor Generator Trainer model GOTT MGM 1|0|313.000.000|0|313.000.000
8162|B|1.14.006 PPKD Jakarta Timur|1.14.006 xx xxx|PLC Simulator Trainer Model GOTT-PLC-Conveyor-02|0|350.000.000|0|350.000.000
8163|B|1.14.006 PPKD Jakarta Timur|1.14.006 xx xxx|Switchboard Demonstratot Unit Model GOTT-SDU-3001|0|782.500.000|0|782.500.000
8164|B|1.14.006 PPKD Jakarta Timur|1.14 006 01 001|Penyelenggaraan Operasional Pusat Pelatihan Kerja Daerah Jakarta Timur|3.005.000.000|0|0|3.005.000.000
8165|B|1.14.006 PPKD Jakarta Timur|1.14 006 01 004|Penyediaan BBM Genset|25.000.000|0|0|25.000.000
8166|B|1.14.006 PPKD Jakarta Timur|1.14 006 01 005|Pajak Kendaraan Khusus|16.000.000|0|0|16.000.000
8167|B|1.14.006 PPKD Jakarta Timur|1.14 006 01 006|Pengadaan Peralatan Pelatihan Kerja|1.550.000.000|0|0|1.550.000.000
8168|B|1.14.006 PPKD Jakarta Timur|1.14 006 01 007|Penyelenggaraan Pelatihan Kerja dan Penempatan Tenaga Kerja|10.292.000.000|0|0|10.292.000.000
8169|B|1.14.006 PPKD Jakarta Timur|1.14 006 06 001|Penyediaan Jasa Tali dan IPAL (12 Bulan)|650.000.000|0|0|650.000.000
8170|B|1.14.006 PPKD Jakarta Timur|1.14 006 08 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|65.000.000|0|0|65.000.000
8171|B|1.14.007 Pusat Pelatihan Kerja Khusus Pengembangan Las|1.14 007 01 001|Penyelenggaraan Operasional Pusat Pelatihan Kerja Khusus Pengembangan Las|3.165.000.000|0|0|3.165.000.000
8172|B|1.14.007 Pusat Pelatihan Kerja Khusus Pengembangan Las|1.14 007 01 004|Penyelenggaraan Pelatihan Kerja dan Penempatan Tenaga Kerja|21.150.000.000|0|2.000.000.000|19.150.000.000
8173|B|1.14.007 Pusat Pelatihan Kerja Khusus Pengembangan Las|1.14 007 06 001|Penyediaan Jasa Tali dan IPAL (12 Bulan)|950.000.000|0|0|950.000.000
8174|B|1.14.007 Pusat Pelatihan Kerja Khusus Pengembangan Las|1.14 007 08 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|75.000.000|0|0|75.000.000
8175|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14.008 xx xxx|Peralatan Broadcast TV|0|7.371.312.000|0|7.371.312.000
8176|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14.008 xx xxx|Peralatan Perhotelan|0|914.625.000|0|914.625.000
8177|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14.008 xx xxx|Peralatan dan Mesin CNC|0|4.400.000.000|0|4.400.000.000
8178|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14.008 xx xxx|Peralatan dan Mesin Las|0|3.599.369.000|0|3.599.369.000
8179|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14.008 xx xxx|Peralatan dan Mesin Listrik|0|3.364.350.000|0|3.364.350.000
8180|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14.008 xx xxx|Peralatan dan Mesin Otomotif|0|1.500.000.000|0|1.500.000.000
8181|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14.008 xx xxx|Peralatan dan Mesin Teknologi Mekanik|0|3.850.344.000|0|3.850.344.000
8182|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14 008 01 001|Penyelenggaraan Operasional Pusat Pelatihan Kerja Khusus Pengembangan Industri|2.698.000.000|0|0|2.698.000.000
8183|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14 008 01 004|Pemeliharaan Gedung di lingkungan PPKPI|150.000.000|0|0|150.000.000
8184|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14 008 01 005|Pemeliharaan Genset|50.000.000|0|0|50.000.000
8185|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14 008 01 007|Pengadaan Peralatan Pelatihan|1.325.000.000|0|0|1.325.000.000
8186|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14 008 01 008|Penyelenggaraan Pelatihan Kerja dan Penempatan Tenaga Kerja|9.952.000.000|0|0|9.952.000.000
8187|B|1.14.008 Pusat Pelatihan Kerja Pengembangan Industri|1.14 008 06 001|Penyediaan Jasa Tali dan IPAL (12 Bulan)|700.000.000|0|0|700.000.000
